left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_ankle_pitch,right_ankle_roll
-0.2607225743800445,-0.0103881077629489,-0.0884175484599335,0.7797092208899055,-0.5240000000000000,-0.0004964124498206,-0.8099949590754471,0.1018927114832877,0.2515697220235212,1.1460500075179805,-0.3674697758107122,0.0017560950642551
-0.2597048483425478,-0.0103055358433084,-0.0880788766805456,0.7788069053648520,-0.5240000000000000,-0.0004937576161180,-0.8082544446867013,0.1014711906232144,0.2511321400383905,1.1118041132612935,-0.3349632156719776,0.0017399223959426
-0.2588608798790931,-0.0102373115492952,-0.0877979682578920,0.7780583573424596,-0.5240000000000000,-0.0004915573691714,-0.8033148700352737,0.1002629880620537,0.2499023640986459,1.0720117369569129,-0.3001090858124329,0.0017166833202179
-0.2581728105410750,-0.0101818575050668,-0.0875689105640614,0.7774478906856371,-0.5240000000000000,-0.0004897644434425,-0.7952257932715510,0.0982927408126850,0.2478820824614074,1.0272551474116789,-0.2634343102267514,0.0016870985653289
-0.2576235762036094,-0.0101377008366335,-0.0873860457895238,0.7769604774202111,-0.5240000000000000,-0.0004883338575097,-0.7841418920243519,0.0956183124661768,0.2450929407679442,0.9782889159806545,-0.2255296985627187,0.0016520452298024
-0.2571967576079701,-0.0101034523017857,-0.0872439233399008,0.7765816253966519,-0.5240000000000000,-0.0004872224779127,-0.7703523173543182,0.0923354788568631,0.2415863792743674,0.9260924308798831,-0.1870743828532959,0.0016125827538202
-0.2568764353663908,-0.0100777872775644,-0.0871372533288916,0.7762972581208394,-0.5240000000000000,-0.0004863886025604,-0.7543195920928987,0.0885828506598130,0.2374575464248543,0.8719445086146406,-0.1488737575516468,0.0015700067985381
-0.2566470548577078,-0.0100594288028653,-0.0870608630444260,0.7760936018717833,-0.5240000000000000,-0.0004857915765559,-0.7367315901315262,0.0845473545337952,0.2328643080905572,0.8175262088333434,-0.1119136551558005,0.0015259393564292
-0.2564933057611807,-0.0100471328658856,-0.0870096580233412,0.7759570845584071,-0.5240000000000000,-0.0004853914518034,-0.7185668329586000,0.0804700944695119,0.2280512344558141,0.7650515405000708,-0.0774301982950722,0.0014824567458740
-0.2564000202604727,-0.0100396761151374,-0.0869785891178094,0.7758742500729962,-0.5240000000000000,-0.0004851487001251,-0.7011619850326665,0.0766508587493798,0.2233747391724867,0.7174040794577597,-0.0469839164673134,0.0014422354232186
